Customer_ID,Account_Balance,Transaction_Amount,Reported_Amount,Currency,Country,Transaction_Date,Risk_Score
8408,87977,27876,27876,CAD,IN,01-03-2025,1
8409,85215,37018,37018,JPY,JP,05-03-2025,1
8410,44057,10,10,CAD,DE,06-03-2025,1
8411,-606,60,60,USD,DE,17-03-2025,4
8412,-10000,1000,1000,USD,DE,23-02-2025,4
8413,35590,10,9,AUD,CA,12-03-2025,6
8414,-8625,862,862,CAD,UK,08-03-2025,4
8415,99452,4517,4517,AUD,CA,20-03-2025,1
8416,54666,5890,5890,USD,UK,21-03-2025,1
8417,27484,29695,26816,INR,AU,17-03-2025,3
8418,35881,14417,14417,AUD,US,12-03-2025,1
8419,27247,28561,28561,EUR,US,26-02-2025,1
8420,66250,22310,22310,USD,US,18-03-2025,1
8421,39214,48434,45721,AUD,US,01-03-2025,3
8422,4297,23754,21508,EUR,UK,25-02-2025,3
8423,39540,8054,8054,EUR,CA,25-02-2025,1
8424,19099,39999,39999,EUR,US,02-03-2025,1
8425,13120,7378,6869,JPY,US,11-03-2025,3
8426,15479,26385,26385,USD,IN,28-02-2025,1
8427,21585,41357,41357,AUD,DE,20-03-2025,1
8428,-10000,1000,1000,GBP,UK,03-03-2025,4
8429,47010,29570,29570,GBP,UK,20-02-2025,1
8430,51282,32626,32626,AUD,IN,21-03-2025,1
8431,-10000,1000,949,JPY,IN,05-03-2025,6
8432,-10000,1000,1000,INR,IN,28-02-2025,4
8433,78958,44611,44611,AUD,DE,16-03-2025,1
8434,104153,18482,18482,INR,UK,17-03-2025,1
8435,24116,37379,37379,USD,IN,05-03-2025,1
8436,67445,11826,11826,GBP,US,12-03-2025,1
8437,21659,20704,20704,AUD,US,04-03-2025,1
8438,34540,26237,26237,EUR,CA,13-03-2025,1
8439,12834,42976,42976,USD,IN,15-03-2025,1
8440,54121,31940,31940,INR,IN,06-03-2025,1
8441,38555,20875,19149,USD,UK,11-03-2025,3
8442,77509,49356,49356,CAD,UK,09-03-2025,1
8443,15466,12052,12052,GBP,AU,14-03-2025,1
8444,27527,30757,30757,EUR,IN,26-02-2025,3
8445,55898,21765,21765,EUR,JP,21-03-2025,1
8446,27527,36748,36748,INR,DE,09-03-2025,3
8447,39618,28882,27213,INR,DE,10-03-2025,3
8448,79334,27881,27881,JPY,AU,02-03-2025,1
8449,-9661,966,966,CAD,CA,22-02-2025,4
8450,48469,30199,30199,GBP,DE,10-03-2025,1
8451,1967,40019,40019,AUD,DE,22-02-2025,1
8452,-3538,353,353,INR,DE,07-03-2025,4
8453,13918,20487,20487,GBP,IN,19-03-2025,1
8454,40256,22709,22709,JPY,IN,15-03-2025,1
8455,44258,6593,6593,USD,JP,03-03-2025,1
8456,19008,38086,38086,JPY,CA,26-02-2025,1
8457,56430,44693,44693,GBP,US,16-03-2025,1
8458,59204,530,530,INR,DE,19-03-2025,1
8459,92586,30676,30676,JPY,CA,21-03-2025,1
8460,12678,16630,16630,EUR,CA,14-03-2025,1
8461,528,4982,4982,CAD,JP,07-03-2025,1
8462,31265,3222,3222,GBP,DE,22-02-2025,1
8463,-10000,1000,1000,INR,IN,14-03-2025,4
8464,106442,34453,34453,USD,CA,07-03-2025,3
8465,15742,29618,29618,INR,IN,10-03-2025,1
8466,-1167,116,116,GBP,AU,25-02-2025,4
8467,29866,25317,25317,AUD,DE,15-03-2025,1
8468,30672,73,73,EUR,DE,06-03-2025,1
8469,35791,20801,20801,INR,DE,26-02-2025,1
8470,27527,38477,38477,CAD,AU,21-03-2025,3
8471,-7194,719,719,INR,AU,21-03-2025,4
8472,39807,10157,9200,CAD,DE,27-02-2025,3
8473,17124,3020,3020,GBP,IN,20-02-2025,1
8474,11585,10,10,CAD,DE,15-03-2025,1
8475,59969,10362,10362,GBP,CA,20-02-2025,1
8476,-10000,1000,1000,EUR,JP,19-03-2025,4
8477,53077,11848,11230,INR,US,28-02-2025,3
8478,91075,10604,10604,EUR,JP,21-02-2025,1
8479,41239,3904,3904,AUD,JP,16-03-2025,1
8480,99097,568,568,GBP,DE,16-03-2025,1
8481,53499,39389,39389,EUR,US,18-03-2025,1
8482,17255,38626,38626,AUD,AU,13-03-2025,1
8483,-910,91,91,GBP,UK,02-03-2025,4
8484,22830,27261,27261,USD,AU,02-03-2025,1
8485,32149,716,716,EUR,US,23-02-2025,1
8486,16985,23115,23115,CAD,AU,22-02-2025,1
8487,54218,23805,23805,CAD,CA,20-02-2025,1
8488,-10000,1000,1000,INR,UK,07-03-2025,4
8489,-10000,1000,1000,AUD,JP,24-02-2025,4
8490,34886,36979,36979,INR,US,17-03-2025,1
8491,4465,23030,23030,INR,AU,07-03-2025,1
8492,21199,10,10,INR,AU,04-03-2025,1
8493,-10000,1000,901,USD,IN,16-03-2025,6
8494,16044,31713,29005,INR,UK,15-03-2025,3
8495,16944,43343,43343,EUR,US,19-03-2025,1
8496,4605,10956,10327,GBP,DE,02-03-2025,3
8497,41060,38952,38952,CAD,CA,17-03-2025,1
8498,-10000,1000,1000,GBP,UK,21-02-2025,4
8499,78200,27282,27282,GBP,AU,10-03-2025,1
8500,37367,13423,13423,CAD,UK,21-03-2025,1
8501,3810,29376,29376,GBP,UK,26-02-2025,1
8502,-10000,1000,1000,CAD,DE,02-03-2025,4
8503,97435,34086,34086,EUR,IN,24-02-2025,1
8504,46492,1072,1072,INR,IN,17-03-2025,1
8505,66413,29661,29661,JPY,JP,18-03-2025,1
8506,50538,19349,19349,INR,AU,04-03-2025,1
8507,59411,48287,48287,JPY,JP,25-02-2025,1
8508,37029,49909,49909,USD,US,06-03-2025,3
8509,41020,5061,5061,GBP,US,05-03-2025,1
8510,33930,48855,48855,USD,US,05-03-2025,1
8511,57069,997,997,GBP,DE,14-03-2025,1
8512,58538,29768,29768,AUD,IN,08-03-2025,1
8513,41107,11460,11460,AUD,DE,21-03-2025,1
8514,59397,12368,12368,CAD,DE,08-03-2025,1
8515,61831,135,135,JPY,CA,07-03-2025,1
8516,6877,48143,48143,GBP,UK,11-03-2025,1
8517,5580,17193,17193,GBP,AU,16-03-2025,1
8518,57581,12534,12534,INR,JP,03-03-2025,1
8519,2929,20292,20292,CAD,JP,16-03-2025,1
8520,42679,22016,20175,AUD,AU,11-03-2025,3
8521,-6693,669,669,INR,IN,26-02-2025,4
8522,19135,34239,34239,INR,IN,05-03-2025,1
8523,-10000,1000,1000,USD,AU,21-03-2025,4
8524,6074,20148,20148,EUR,UK,06-03-2025,3
8525,32838,14907,14907,JPY,UK,21-02-2025,1
8526,138,5286,5286,AUD,DE,16-03-2025,1
8527,-10000,1000,1000,CAD,UK,26-02-2025,4
8528,-775,77,77,USD,CA,22-02-2025,4
8529,16242,30097,30097,INR,JP,18-03-2025,1
8530,45233,48002,48002,INR,AU,26-02-2025,1
8531,25549,21841,21841,EUR,US,19-03-2025,1
8532,-6450,645,645,AUD,DE,16-03-2025,4
8533,65860,37023,37023,USD,DE,18-03-2025,1
8534,89105,2166,2166,AUD,DE,26-02-2025,1
8535,745,15897,14492,CAD,JP,16-03-2025,3
8536,91464,35795,35795,AUD,DE,03-03-2025,1
8537,17736,17050,17050,INR,JP,28-02-2025,1
8538,43818,10742,9829,GBP,IN,22-02-2025,3
8539,73961,17745,17745,JPY,AU,01-03-2025,1
8540,71834,36987,36987,USD,US,13-03-2025,1
8541,16008,861,861,GBP,AU,12-03-2025,1
8542,72324,13818,13818,USD,JP,09-03-2025,1
8543,46279,47050,47050,USD,UK,06-03-2025,1
8544,22339,48062,48062,AUD,CA,10-03-2025,1
8545,1758,30789,30789,INR,JP,04-03-2025,1
8546,20350,42375,42375,EUR,US,14-03-2025,1
8547,53673,4980,4980,GBP,US,24-02-2025,1
8548,13546,18466,18466,INR,AU,20-03-2025,1
8549,36983,34389,34389,JPY,UK,21-03-2025,1
8550,8850,19787,19787,AUD,AU,17-03-2025,1
8551,59428,12823,12823,CAD,JP,23-02-2025,1
8552,-3475,347,316,INR,US,13-03-2025,6
8553,107875,29793,29793,USD,JP,07-03-2025,1
8554,35777,14370,14370,AUD,DE,25-02-2025,1
8555,3541,17528,17528,GBP,JP,27-02-2025,1
8556,8888,12833,12833,JPY,US,23-02-2025,1
8557,-9157,915,915,INR,UK,12-03-2025,4
8558,27527,7948,7948,CAD,DE,06-03-2025,3
8559,38742,23128,21811,USD,UK,24-02-2025,3
8560,38853,18230,18230,CAD,UK,26-02-2025,1
8561,42265,5425,5425,AUD,IN,28-02-2025,1
8562,1601,7731,7731,CAD,UK,10-03-2025,1
8563,16811,10,10,JPY,CA,04-03-2025,1
8564,-10000,1000,1000,USD,CA,26-02-2025,4
8565,96706,28847,26278,INR,CA,08-03-2025,3
8566,-10000,1000,1000,CAD,JP,18-03-2025,4
8567,6130,49554,49554,AUD,CA,26-02-2025,3
8568,19638,49393,49393,INR,CA,20-03-2025,1
8569,35738,34720,34720,USD,CA,08-03-2025,1
8570,30386,43263,43263,GBP,US,13-03-2025,1
8571,44091,3708,3708,CAD,US,02-03-2025,1
8572,98866,47857,47857,GBP,JP,09-03-2025,1
8573,27527,31096,31096,EUR,UK,21-03-2025,3
8574,-10000,1000,1000,INR,IN,08-03-2025,4
8575,82436,17279,17279,CAD,AU,12-03-2025,1
8576,78869,8811,8811,CAD,AU,20-03-2025,1
8577,38601,8299,8299,AUD,IN,08-03-2025,1
8578,47896,21609,21609,GBP,JP,02-03-2025,1
8579,2729,42652,42652,USD,AU,21-02-2025,1
8580,64297,22747,22747,CAD,JP,26-02-2025,1
8581,-3329,332,305,GBP,AU,17-03-2025,6
8582,3287,1798,1655,JPY,US,03-03-2025,3
8583,52735,27143,27143,CAD,AU,20-03-2025,1
8584,63003,38522,38522,CAD,JP,23-02-2025,1
8585,-5043,504,504,JPY,DE,20-02-2025,4
8586,13001,43449,43449,CAD,UK,18-03-2025,1
8587,14521,45946,45946,USD,AU,04-03-2025,1
8588,65090,29549,29549,CAD,DE,06-03-2025,1
8589,14241,39845,39845,USD,JP,14-03-2025,1
8590,15891,34541,34541,INR,CA,27-02-2025,1
8591,74969,12292,12292,JPY,UK,11-03-2025,1
8592,-10000,1000,1000,GBP,JP,06-03-2025,4
8593,5242,22261,20556,EUR,IN,11-03-2025,3
8594,-10000,1000,1000,USD,AU,08-03-2025,4
8595,-10000,1000,1000,JPY,CA,18-03-2025,4
8596,5258,23089,23089,USD,US,08-03-2025,1
8597,-10000,1000,1000,CAD,CA,10-03-2025,4
8598,-10000,1000,934,GBP,JP,08-03-2025,6
8599,-10000,1000,1000,GBP,DE,09-03-2025,4
8600,15631,15034,15034,JPY,US,13-03-2025,1
8601,50987,41430,41430,AUD,IN,16-03-2025,1
8602,25179,46424,42231,INR,IN,14-03-2025,3
8603,60393,8653,8653,CAD,CA,16-03-2025,3
8604,-10000,1000,1000,INR,AU,02-03-2025,4
8605,89507,36683,36683,EUR,CA,16-03-2025,1
8606,23673,10832,10832,GBP,AU,12-03-2025,1
8607,-10000,1000,1000,USD,IN,16-03-2025,4
8608,23578,15170,15170,GBP,JP,17-03-2025,1
8609,40600,33062,33062,JPY,IN,18-03-2025,1
8610,55618,28199,28199,EUR,US,11-03-2025,1
8611,72709,39132,39132,CAD,JP,06-03-2025,1
8612,30735,24863,24863,INR,JP,11-03-2025,1
8613,24827,2989,2989,INR,UK,01-03-2025,1
8614,39530,31166,31166,GBP,US,14-03-2025,1
8615,72325,45506,45506,CAD,JP,01-03-2025,1
8616,1017,27788,27788,USD,US,20-03-2025,1
8617,-3117,311,311,INR,JP,10-03-2025,4
8618,23857,12839,11835,USD,AU,20-02-2025,3
8619,67087,2926,2926,EUR,IN,10-03-2025,1
8620,8351,4121,4121,GBP,AU,20-02-2025,1
8621,53505,11772,11772,AUD,UK,19-03-2025,1
8622,42175,30962,29120,EUR,DE,08-03-2025,3
8623,11725,29652,29652,EUR,UK,03-03-2025,1
8624,5854,45478,45478,AUD,CA,21-03-2025,1
8625,39501,33444,30519,CAD,AU,17-03-2025,3
8626,-10000,1000,1000,CAD,CA,21-02-2025,4
8627,75508,7247,7247,GBP,UK,02-03-2025,1
8628,81208,22216,22216,CAD,US,20-02-2025,1
8629,21344,26139,26139,AUD,US,07-03-2025,1
8630,96717,11313,11313,INR,DE,05-03-2025,1
8631,35865,47251,47251,EUR,US,24-02-2025,1
8632,9204,4191,4191,JPY,IN,21-02-2025,1
8633,13497,5874,5874,JPY,CA,02-03-2025,1
8634,20117,44321,44321,INR,CA,18-03-2025,1
8635,8184,30736,30736,AUD,AU,10-03-2025,1
8636,-2298,229,229,JPY,US,19-03-2025,4
8637,66103,18138,17081,EUR,CA,22-02-2025,3
8638,19899,46957,46957,JPY,DE,27-02-2025,1
8639,-10000,1000,929,USD,JP,27-02-2025,6
8640,114632,33131,33131,JPY,US,05-03-2025,1
8641,50459,38082,38082,USD,AU,27-02-2025,1
8642,-10000,1000,948,AUD,UK,05-03-2025,6
8643,-10000,1000,1000,JPY,CA,24-02-2025,4
8644,-10000,1000,928,EUR,UK,23-02-2025,6
8645,30998,46616,42449,JPY,US,13-03-2025,3
8646,43185,24473,24473,JPY,IN,16-03-2025,1
8647,36156,17489,17489,JPY,CA,27-02-2025,1
8648,9365,967,967,EUR,UK,10-03-2025,1
8649,5666,46816,46816,CAD,IN,12-03-2025,1
8650,33125,46069,46069,AUD,DE,03-03-2025,1
8651,4954,19785,19785,INR,US,15-03-2025,1
8652,28697,11493,11493,CAD,JP,25-02-2025,1
8653,55050,21608,20233,USD,UK,09-03-2025,3
8654,4589,14019,14019,AUD,JP,24-02-2025,1
8655,76391,37392,37392,INR,AU,24-02-2025,1
8656,-10000,1000,1000,USD,UK,11-03-2025,4
8657,11150,45248,45248,JPY,IN,04-03-2025,1
8658,27320,22239,22239,EUR,CA,11-03-2025,1
8659,-10000,1000,1000,GBP,UK,20-02-2025,4
8660,32839,45565,45565,AUD,CA,17-03-2025,1
8661,42107,36926,36926,USD,DE,03-03-2025,1
8662,27527,24735,24735,CAD,IN,20-03-2025,3
8663,2240,2416,2416,GBP,AU,25-02-2025,1
8664,3321,15454,15454,CAD,JP,20-03-2025,1
8665,-10000,1000,1000,AUD,IN,04-03-2025,4
8666,35812,48127,48127,EUR,UK,19-03-2025,1
8667,19451,9555,9555,CAD,DE,23-02-2025,1
8668,-5622,562,562,JPY,DE,16-03-2025,4
8669,16734,38351,38351,INR,DE,28-02-2025,1
8670,26138,13767,13767,CAD,AU,27-02-2025,1
8671,-10000,1000,1000,JPY,AU,04-03-2025,4
8672,25124,9789,9789,EUR,CA,05-03-2025,1
8673,-615,61,61,EUR,JP,20-03-2025,4
8674,-10000,1000,949,USD,DE,12-03-2025,6
8675,51520,29422,29422,USD,US,10-03-2025,1
8676,-986,98,98,EUR,DE,13-03-2025,4
8677,86316,10,9,AUD,IN,04-03-2025,6
8678,29131,45061,45061,EUR,DE,27-02-2025,1
8679,27665,16923,16923,EUR,UK,06-03-2025,1
8680,46006,14962,14962,USD,CA,09-03-2025,1
8681,90952,32814,32814,CAD,UK,21-03-2025,1
8682,5843,21076,21076,AUD,UK,25-02-2025,1
8683,69945,23510,23510,USD,AU,16-03-2025,1
8684,13370,36906,36906,EUR,UK,20-02-2025,1
8685,15708,29229,29229,GBP,US,08-03-2025,1
8686,22862,37112,37112,JPY,DE,25-02-2025,1
8687,19679,18024,18024,AUD,IN,13-03-2025,1
8688,16154,23963,23963,GBP,JP,16-03-2025,1
8689,-10000,1000,925,USD,UK,28-02-2025,6
8690,24629,10,10,USD,JP,19-03-2025,1
8691,15450,24020,24020,GBP,UK,14-03-2025,1
8692,65761,21729,21729,GBP,US,21-03-2025,1
8693,24510,4501,4501,AUD,US,23-02-2025,1
8694,-10000,1000,935,INR,DE,16-03-2025,6
8695,27527,1845,1845,AUD,UK,26-02-2025,3
8696,46702,38173,38173,GBP,AU,08-03-2025,1
8697,-10000,1000,1000,GBP,UK,25-02-2025,4
8698,-10000,1000,906,AUD,CA,09-03-2025,6
8699,44961,3652,3652,INR,IN,18-03-2025,1
8700,60801,38807,35089,CAD,US,11-03-2025,3
8701,52278,30424,30424,JPY,AU,18-03-2025,1
8702,63584,16474,16474,GBP,CA,11-03-2025,1
8703,-9246,924,924,GBP,CA,19-03-2025,4
8704,36360,20596,20596,CAD,IN,05-03-2025,1
8705,40264,24191,24191,AUD,JP,24-02-2025,1
8706,67793,29847,29847,USD,IN,05-03-2025,1
8707,62614,49603,49603,JPY,CA,04-03-2025,1
8708,52752,28584,28584,GBP,UK,05-03-2025,1
8709,5500,7542,7542,AUD,IN,21-03-2025,1
8710,-10000,1000,1000,AUD,DE,28-02-2025,4
8711,-10000,1000,1000,GBP,AU,17-03-2025,4
8712,46408,9661,9661,GBP,DE,17-03-2025,1
8713,57052,17597,17597,EUR,AU,21-02-2025,1
8714,1119,16173,16173,EUR,IN,22-02-2025,1
8715,51229,35545,35545,JPY,DE,11-03-2025,1
8716,45570,955,860,CAD,CA,11-03-2025,3
8717,-10000,1000,1000,AUD,UK,21-03-2025,4
8718,67386,5917,5917,AUD,JP,19-03-2025,1
8719,38774,42746,39678,USD,AU,27-02-2025,3
8720,-10000,1000,1000,JPY,AU,09-03-2025,4
8721,10799,43485,40305,INR,US,28-02-2025,3
8722,62936,28800,26458,GBP,CA,16-03-2025,3
8723,-36,3,3,JPY,DE,14-03-2025,4
8724,64424,8791,8791,GBP,CA,17-03-2025,1
8725,70215,22445,22445,JPY,US,12-03-2025,1
8726,-359,35,32,CAD,JP,04-03-2025,6
8727,-10000,1000,943,INR,CA,18-03-2025,6
8728,50139,7605,7605,GBP,IN,03-03-2025,1
8729,44880,35116,35116,CAD,JP,04-03-2025,1
8730,47518,14276,14276,EUR,AU,20-02-2025,1
8731,22097,2804,2583,GBP,JP,23-02-2025,3
8732,78137,1347,1347,EUR,AU,20-02-2025,1
8733,59218,31743,31743,USD,AU,26-02-2025,1
8734,11480,12246,12246,EUR,CA,20-02-2025,1
8735,52204,21284,21284,AUD,UK,24-02-2025,1
8736,32300,31666,31666,AUD,DE,02-03-2025,1
8737,-10000,1000,1000,JPY,AU,01-03-2025,4
8738,-10000,1000,1000,GBP,JP,25-02-2025,4
8739,26002,18793,18793,GBP,AU,13-03-2025,1
8740,6881,8663,8663,JPY,AU,16-03-2025,1
8741,-9860,986,986,CAD,DE,25-02-2025,4
8742,12555,26481,26481,GBP,AU,05-03-2025,1
8743,47215,40758,38638,INR,DE,17-03-2025,3
8744,37905,44381,42031,GBP,JP,15-03-2025,3
8745,26644,9736,9736,GBP,US,15-03-2025,1
8746,-10000,1000,1000,USD,JP,04-03-2025,4
8747,-10000,1000,1000,GBP,UK,22-02-2025,4
8748,74715,3946,3946,GBP,IN,06-03-2025,1
8749,24528,4595,4595,INR,CA,22-02-2025,1
8750,56193,28134,28134,EUR,CA,13-03-2025,1
8751,27527,11152,11152,AUD,IN,05-03-2025,3
8752,567,6111,6111,CAD,UK,25-02-2025,1
8753,12824,12066,12066,EUR,JP,05-03-2025,1
8754,68759,46740,46740,CAD,JP,07-03-2025,1
8755,48106,5838,5271,GBP,JP,19-03-2025,3
8756,-485,48,43,AUD,AU,20-02-2025,9
8757,59165,3509,3509,CAD,US,07-03-2025,1
8758,7,28404,28404,EUR,CA,12-03-2025,1
8759,41328,26602,24717,USD,IN,21-03-2025,3
8760,-10000,1000,1000,AUD,US,16-03-2025,4
8761,20261,21330,21330,USD,CA,16-03-2025,1
8762,36255,46265,43218,EUR,CA,20-03-2025,3
8763,6970,7948,7260,USD,CA,06-03-2025,3
8764,54804,46673,46673,CAD,DE,22-02-2025,1
8765,-10000,1000,1000,GBP,AU,24-02-2025,4
8766,54061,621,621,EUR,DE,19-03-2025,1
8767,38940,16874,16874,INR,CA,15-03-2025,1
8768,-462,46,46,CAD,DE,26-02-2025,4
8769,-10000,1000,1000,AUD,UK,15-03-2025,4
8770,83566,5769,5769,USD,US,26-02-2025,1
8771,26137,25795,25795,GBP,JP,18-03-2025,1
8772,7682,13762,13762,GBP,JP,08-03-2025,1
8773,13177,45939,45939,GBP,US,14-03-2025,3
8774,-7821,782,782,EUR,CA,05-03-2025,4
8775,50458,42309,38479,INR,JP,16-03-2025,3
8776,31745,47168,47168,INR,JP,18-03-2025,1
8777,-10000,1000,1000,INR,US,05-03-2025,4
8778,29034,44113,44113,CAD,DE,13-03-2025,1
8779,-10000,1000,905,EUR,US,05-03-2025,6
8780,55424,46346,46346,USD,CA,18-03-2025,1
8781,-73,7,7,GBP,CA,27-02-2025,4
8782,68756,21601,21601,GBP,IN,03-03-2025,1
8783,79805,21990,21990,USD,IN,03-03-2025,1
8784,13310,9366,9366,AUD,AU,24-02-2025,1
8785,27527,19446,19446,EUR,IN,20-02-2025,3
8786,-10000,1000,1000,INR,UK,11-03-2025,4
8787,-10000,1000,1000,EUR,UK,11-03-2025,4
8788,-10000,1000,1000,AUD,DE,25-02-2025,4
8789,7865,47191,47191,CAD,US,24-02-2025,1
8790,-10000,1000,922,USD,DE,23-02-2025,6
8791,53510,18936,17715,JPY,IN,20-03-2025,3
8792,44161,10713,10713,JPY,IN,26-02-2025,1
8793,44250,40106,40106,USD,UK,20-02-2025,1
8794,69001,46712,46712,USD,IN,06-03-2025,1
8795,-10000,1000,1000,INR,AU,22-02-2025,4
8796,-10000,1000,1000,GBP,UK,16-03-2025,4
8797,67488,17865,17865,CAD,DE,14-03-2025,1
8798,6977,38776,38776,AUD,US,07-03-2025,1
8799,41196,27985,26131,INR,CA,14-03-2025,3
8800,-10000,1000,1000,GBP,CA,11-03-2025,4
8801,65429,15198,15198,INR,AU,21-03-2025,1
8802,39796,30035,30035,EUR,US,17-03-2025,1
8803,-10000,1000,1000,GBP,US,14-03-2025,4
8804,79564,23872,23872,INR,US,05-03-2025,1
8805,32681,30198,30198,CAD,DE,01-03-2025,1
8806,96170,32724,32724,USD,AU,21-02-2025,1
8807,-10000,1000,1000,INR,DE,28-02-2025,4
8808,39862,49990,49990,AUD,AU,02-03-2025,1
8809,5471,38757,38757,USD,AU,27-02-2025,1
8810,16462,17493,17493,EUR,CA,11-03-2025,1
8811,32480,10913,10913,AUD,UK,21-02-2025,1
8812,-10000,1000,1000,AUD,DE,17-03-2025,4
8813,102440,47030,47030,CAD,DE,21-02-2025,1
8814,89028,29733,29733,USD,JP,04-03-2025,1
8815,35202,15707,14429,CAD,JP,19-03-2025,3
8816,-10000,1000,1000,GBP,US,17-03-2025,4
8817,16898,6084,6084,CAD,AU,23-02-2025,1
8818,35491,23845,23845,USD,US,20-02-2025,1
8819,2789,9265,9265,INR,CA,04-03-2025,1
8820,57877,48114,43829,EUR,IN,13-03-2025,3
8821,32491,37205,37205,INR,CA,25-02-2025,1
8822,24564,14176,14176,INR,IN,17-03-2025,1
8823,55027,25511,24116,JPY,JP,04-03-2025,3
8824,-10000,1000,1000,EUR,US,21-03-2025,4
8825,-1096,109,109,AUD,UK,02-03-2025,4
8826,23162,20573,20573,USD,JP,02-03-2025,1
8827,421,20764,20764,JPY,IN,20-02-2025,1
8828,-10000,1000,1000,AUD,DE,02-03-2025,4
8829,-10000,1000,1000,CAD,UK,08-03-2025,4
8830,27006,17596,17596,AUD,CA,16-03-2025,1
8831,36474,39195,39195,USD,AU,06-03-2025,1
8832,109336,43498,43498,USD,UK,20-02-2025,1
8833,65712,8157,8157,GBP,JP,01-03-2025,1
8834,-10000,1000,1000,GBP,IN,15-03-2025,4
8835,71312,14129,13419,EUR,UK,07-03-2025,3
8836,29001,13344,13344,AUD,DE,17-03-2025,1
8837,21857,3412,3085,EUR,US,13-03-2025,3
8838,2899,11076,11076,USD,JP,06-03-2025,1
8839,-10000,1000,1000,EUR,IN,16-03-2025,4
8840,27501,35151,35151,AUD,IN,06-03-2025,1
8841,-10000,1000,906,EUR,AU,01-03-2025,6
8842,16719,27630,27630,CAD,UK,20-02-2025,1
8843,68542,21972,21972,AUD,JP,21-03-2025,1
8844,63930,19809,18232,GBP,US,16-03-2025,3
8845,18447,38388,38388,JPY,US,17-03-2025,1
8846,62902,7443,7443,GBP,IN,20-02-2025,1
8847,36833,10228,10228,EUR,CA,12-03-2025,1
8848,80755,20124,20124,CAD,IN,06-03-2025,1
8849,-10000,1000,1000,AUD,US,19-03-2025,4
8850,22765,46206,46206,INR,DE,22-02-2025,1
8851,9911,15217,13732,CAD,IN,18-03-2025,3
8852,41612,18144,18144,INR,AU,12-03-2025,1
8853,39447,22126,20108,INR,AU,01-03-2025,3
8854,26788,5625,5625,GBP,JP,13-03-2025,1
8855,107057,8376,8376,INR,AU,23-02-2025,1
8856,-10000,1000,1000,EUR,CA,13-03-2025,4
8857,-3775,377,377,GBP,UK,28-02-2025,4
8858,61657,49762,49762,AUD,IN,11-03-2025,1
8859,40659,44886,44886,EUR,CA,16-03-2025,1
8860,-3540,354,354,JPY,DE,06-03-2025,4
8861,73681,37911,37911,EUR,AU,25-02-2025,1
8862,28698,710,710,JPY,UK,17-03-2025,3
8863,29271,21204,21204,JPY,AU,20-02-2025,1
8864,5904,4873,4873,CAD,DE,14-03-2025,1
8865,42954,32439,32439,USD,DE,27-02-2025,1
8866,-10000,1000,1000,USD,UK,28-02-2025,4
8867,-1274,127,127,EUR,IN,20-03-2025,4
8868,58445,18791,18791,JPY,AU,26-02-2025,1
8869,-10000,1000,1000,GBP,AU,07-03-2025,4
8870,5807,47931,47931,GBP,US,12-03-2025,1
8871,47394,7925,7925,INR,AU,24-02-2025,1
8872,78772,3673,3673,INR,UK,17-03-2025,1
8873,32776,16238,15008,CAD,UK,06-03-2025,3
8874,27527,6788,6788,CAD,US,16-03-2025,3
8875,49566,3223,3223,GBP,UK,19-03-2025,3
8876,2227,32551,32551,USD,AU,05-03-2025,1
8877,27527,1549,1426,JPY,JP,09-03-2025,5
8878,30663,2956,2956,EUR,CA,06-03-2025,1
8879,97982,43841,43841,GBP,IN,16-03-2025,1
8880,40892,17055,16107,GBP,US,06-03-2025,3
8881,22466,5197,5197,USD,CA,23-02-2025,1
8882,-10000,1000,1000,INR,IN,09-03-2025,4
8883,12861,28045,28045,JPY,US,06-03-2025,1
8884,13446,7247,7247,EUR,UK,18-03-2025,1
8885,50678,18863,18863,CAD,UK,17-03-2025,1
8886,6013,15354,15354,CAD,IN,18-03-2025,1
8887,30246,29474,29474,USD,CA,01-03-2025,1
8888,33874,35268,35268,AUD,DE,21-03-2025,1
8889,34069,43403,43403,INR,JP,07-03-2025,1
8890,4177,10819,10819,EUR,IN,08-03-2025,1
8891,8156,44359,44359,CAD,UK,02-03-2025,1
8892,38629,1770,1770,EUR,IN,18-03-2025,1
8893,5774,20910,20910,USD,IN,22-02-2025,1
8894,-10000,1000,1000,EUR,UK,12-03-2025,4
8895,33940,49123,49123,INR,AU,16-03-2025,1
8896,-10000,1000,1000,GBP,DE,03-03-2025,4
8897,21461,22814,22814,INR,AU,03-03-2025,1
8898,-10000,1000,1000,USD,AU,17-03-2025,4
8899,16975,15240,15240,EUR,US,19-03-2025,1
8900,88099,49784,49784,GBP,DE,08-03-2025,1
8901,48923,47808,47808,CAD,UK,21-02-2025,1
8902,6335,33927,33927,JPY,IN,06-03-2025,1
8903,-10000,1000,1000,INR,JP,27-02-2025,4
8904,-10000,1000,916,AUD,US,22-02-2025,6
8905,-10000,1000,1000,JPY,AU,19-03-2025,4
8906,-5771,577,524,AUD,AU,09-03-2025,6
8907,-10000,1000,1000,USD,IN,18-03-2025,4
8908,41546,10,10,USD,DE,08-03-2025,1
8909,23375,43519,43519,JPY,US,20-03-2025,1
8910,83117,44997,42592,AUD,JP,05-03-2025,3
8911,-10000,1000,1000,GBP,DE,19-03-2025,4
8912,13939,3819,3819,EUR,US,18-03-2025,1
8913,-10000,1000,1000,AUD,AU,13-03-2025,4
